PLAN_ID,TIMESTAMP,REMARKS,OPERATION,OPTIONS,OBJECT_NODE,OBJECT_OWNER,OBJECT_NAME,OBJECT_ALIAS,OBJECT_INSTANCE,OBJECT_TYPE,OPTIMIZER,SEARCH_COLUMNS,ID,PARENT_ID,DEPTH,POSITION,COST,CARDINALITY,BYTES,OTHER_TAG,PARTITION_START,PARTITION_STOP,PARTITION_ID,OTHER,OTHER_XML,DISTRIBUTION,CPU_COST,IO_COST,TEMP_SPACE,ACCESS_PREDICATES,FILTER_PREDICATES,PROJECTION,TIME,QBLOCK_NAME
13091,02/27/2019 09:31:33,,SELECT STATEMENT,,,,,,,,ALL_ROWS,,0,,0,966779,966779,100,20500,,,,,,,,1.11804E+11,963294,,,,,38,
13091,02/27/2019 09:31:33,,COUNT,STOPKEY,,,,,,,,,1,0,1,1,,,,,,,,,"<other_xml><info type=""db_version"">12.1.0.2</info><info type=""parse_schema""><![CDATA[""TPCDS100""]]></info><info type=""dynamic_sampling"" note=""y"">2</info><info type=""plan_hash_full"">3416605259</info><info type=""plan_hash"">268021683</info><info type=""plan_hash_2"">198673827</info><info type=""adaptive_plan"" note=""y"">yes</info><spd><v>3717396344326429772</v><v>13550849223469967079</v><v>12898820196397133368</v><v>10441300652133135071</v><v>11082951516876926980</v><v>16417703652733792287</v><u>2064391942329403054</u><u>9781084702071404361</u><u>4469790058682654257</u><cv>6</cv><cu>3</cu></spd><outline_data><hint><![CDATA[NLJ_BATCHING(@""SEL$4"" ""WEB_SALES""@""SEL$4"")]]></hint><hint><![CDATA[USE_NL(@""SEL$4"" ""WEB_SALES""@""SEL$4"")]]></hint><hint><![CDATA[LEADING(@""SEL$4"" ""DATE_DIM""@""SEL$4"" ""WEB_SALES""@""SEL$4"")]]></hint><hint><![CDATA[INDEX(@""SEL$4"" ""WEB_SALES""@""SEL$4"" (""WEB_SALES"".""WS_SOLD_DATE_SK""))]]></hint><hint><![CDATA[FULL(@""SEL$4"" ""DATE_DIM""@""SEL$4"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$5"" ""CATALOG_SALES""@""SEL$5"")]]></hint><hint><![CDATA[LEADING(@""SEL$5"" ""DATE_DIM""@""SEL$5"" ""CATALOG_SALES""@""SEL$5"")]]></hint><hint><![CDATA[FULL(@""SEL$5"" ""CATALOG_SALES""@""SEL$5"")]]></hint><hint><![CDATA[FULL(@""SEL$5"" ""DATE_DIM""@""SEL$5"")]]></hint><hint><![CDATA[PARTIAL_JOIN(@""SEL$2AD7F9D9"" ""DATE_DIM""@""SEL$3"")]]></hint><hint><![CDATA[USE_NL(@""SEL$2AD7F9D9"" ""DATE_DIM""@""SEL$3"")]]></hint><hint><![CDATA[LEADING(@""SEL$2AD7F9D9"" ""STORE_SALES""@""SEL$3"" ""DATE_DIM""@""SEL$3"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$2AD7F9D9"" ""DATE_DIM""@""SEL$3"" (""DATE_DIM"".""D_DATE_SK""))]]></hint><hint><![CDATA[BATCH_TABLE_ACCESS_BY_ROWID(@""SEL$2AD7F9D9"" ""STORE_SALES""@""SEL$3"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$2AD7F9D9"" ""STORE_SALES""@""SEL$3"" (""STORE_SALES"".""SS_CUSTOMER_SK""))]]></hint><hint><![CDATA[SWAP_JOIN_INPUTS(@""SEL$933EFC07"" ""CUSTOMER_DEMOGRAPHICS""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$933EFC07"" ""VW_SQ_1""@""SEL$08F22CF8"")]]></hint><hint><![CDATA[USE_NL(@""SEL$933EFC07"" ""VW_SQ_2""@""SEL$FB270F9F"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$933EFC07"" ""CUSTOMER_DEMOGRAPHICS""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$933EFC07"" ""C""@""SEL$2"")]]></hint><hint><![CDATA[LEADING(@""SEL$933EFC07"" ""CA""@""SEL$2"" ""C""@""SEL$2"" ""CUSTOMER_DEMOGRAPHICS""@""SEL$2"" ""VW_SQ_2""@""SEL$FB270F9F"" ""VW_SQ_1""@""SEL$08F22CF8"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$933EFC07"" ""VW_SQ_1""@""SEL$08F22CF8"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$933EFC07"" ""VW_SQ_2""@""SEL$FB270F9F"")]]></hint><hint><![CDATA[FULL(@""SEL$933EFC07"" ""CUSTOMER_DEMOGRAPHICS""@""SEL$2"")]]></hint><hint><![CDATA[FULL(@""SEL$933EFC07"" ""C""@""SEL$2"")]]></hint><hint><![CDATA[FULL(@""SEL$933EFC07"" ""CA""@""SEL$2"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$1"" ""from$_subquery$_001""@""SEL$1"")]]></hint><hint><![CDATA[OUTLINE(@""SEL$2"")]]></hint><hint><![CDATA[OUTLINE(@""SEL$08F22CF8"")]]></hint><hint><![CDATA[OUTLINE(@""SEL$5"")]]></hint><hint><![CDATA[OUTLINE(@""SEL$4"")]]></hint><hint><![CDATA[OUTLINE(@""SEL$3"")]]></hint><hint><![CDATA[OUTLINE(@""SEL$FB270F9F"")]]></hint><hint><![CDATA[OUTLINE(@""SET$19EB6BFA"")]]></hint><hint><![CDATA[UNNEST(@""SEL$5"")]]></hint><hint><![CDATA[UNNEST(@""SEL$4"")]]></hint><hint><![CDATA[UNNEST(@""SET$19EB6BFA"")]]></hint><hint><![CDATA[UNNEST(@""SEL$3"")]]></hint><hint><![CDATA[OUTLINE(@""SEL$933EFC07"")]]></hint><hint><![CDATA[OUTLINE(@""SEL$291F8F59"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$1"")]]></hint><hint><![CDATA[UNNEST(@""SEL$5"")]]></hint><hint><![CDATA[UNNEST(@""SEL$4"")]]></hint><hint><![CDATA[UNNEST(@""SET$19EB6BFA"")]]></hint><hint><![CDATA[UNNEST(@""SEL$3"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$933EFC07"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SET$BE6C0F3A"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$5"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$4"")]]></hint><hint><![CDATA[PUSH_PRED(@""SEL$933EFC07"" ""VW_SQ_2""@""SEL$FB270F9F"" 4)]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$2AD7F9D9"")]]></hint><hint><![CDATA[ALL_ROWS]]></hint><hint><![CDATA[DB_VERSION('12.1.0.2')]]></hint><hint><![CDATA[OPTIMIZER_FEATURES_ENABLE('12.1.0.2')]]></hint><hint><![CDATA[IGNORE_OPTIM_EMBEDDED_HINTS]]></hint></outline_data><display_map><row op=""1"" dis=""1"" par=""0"" prt=""0"" dep=""1"" skp=""0""/><row op=""2"" dis=""2"" par=""1"" prt=""0"" dep=""2"" skp=""0""/><row op=""3"" dis=""3"" par=""2"" prt=""0"" dep=""3"" skp=""0""/><row op=""4"" dis=""4"" par=""3"" prt=""0"" dep=""4"" skp=""0""/><row op=""5"" dis=""5"" par=""4"" prt=""0"" dep=""5"" skp=""0""/><row op=""6"" dis=""6"" par=""5"" prt=""0"" dep=""6"" skp=""0""/><row op=""7"" dis=""7"" par=""6"" prt=""0"" dep=""7"" skp=""0""/><row op=""8"" dis=""8"" par=""6"" prt=""0"" dep=""7"" skp=""0""/><row op=""9"" dis=""9"" par=""8"" prt=""0"" dep=""8"" skp=""0""/><row op=""10"" dis=""10"" par=""8"" prt=""0"" dep=""8"" skp=""0""/><row op=""11"" dis=""11"" par=""5"" prt=""0"" dep=""6"" skp=""0""/><row op=""12"" dis=""12"" par=""11"" prt=""0"" dep=""7"" skp=""0""/><row op=""13"" dis=""13"" par=""12"" prt=""0"" dep=""8"" skp=""0""/><row op=""14"" dis=""14"" par=""13"" prt=""0"" dep=""9"" skp=""0""/><row op=""15"" dis=""15"" par=""12"" prt=""0"" dep=""8"" skp=""0""/><row op=""16"" dis=""16"" par=""15"" prt=""0"" dep=""9"" skp=""0""/><row op=""17"" dis=""17"" par=""4"" prt=""0"" dep=""5"" skp=""0""/><row op=""18"" dis=""18"" par=""17"" prt=""0"" dep=""6"" skp=""0""/><row op=""19"" dis=""19"" par=""18"" prt=""0"" dep=""7"" skp=""0""/><row op=""20"" dis=""20"" par=""19"" prt=""0"" dep=""8"" skp=""0""/><row op=""21"" dis=""21"" par=""19"" prt=""0"" dep=""8"" skp=""0""/><row op=""22"" dis=""21"" par=""18"" prt=""0"" dep=""6"" skp=""1""/><row op=""23"" dis=""22"" par=""18"" prt=""0"" dep=""7"" skp=""0""/><row op=""24"" dis=""23"" par=""22"" prt=""0"" dep=""8"" skp=""0""/><row op=""25"" dis=""23"" par=""23"" prt=""0"" dep=""8"" skp=""1""/><row op=""26"" dis=""24"" par=""23"" prt=""0"" dep=""9"" skp=""0""/><row op=""27"" dis=""25"" par=""23"" prt=""0"" dep=""9"" skp=""0""/><row op=""28"" dis=""26"" par=""22"" prt=""0"" dep=""8"" skp=""0""/><row op=""29"" dis=""26"" par=""18"" prt=""0"" dep=""6"" skp=""1""/></display_map></other_xml>",,,,,,ROWNUM<=100,"from$_subquery$_001.""CA_STATE""[CHARACTER,2], ""from$_subquery$_001"".""CD_GENDER""[CHARACTER,1], ""from$_subquery$_001"".""CD_MARITAL_STATUS""[CHARACTER,1], ""from$_subquery$_001"".""CD_DEP_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT1""[NUMBER,22], ""from$_subquery$_001"".""AVG(CD_DEP_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""STDDEV_SAMP(CD_DEP_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""SUM(CD_DEP_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT2""[NUMBER,22], ""from$_subquery$_001"".""AVG(CD_DEP_EMPLOYED_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""STDDEV_SAMP(CD_DEP_EMPLOYED_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""SUM(CD_DEP_EMPLOYED_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_COLLEGE_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT3""[NUMBER,22], ""from$_subquery$_001"".""AVG(CD_DEP_COLLEGE_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""STDDEV_SAMP(CD_DEP_COLLEGE_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""SUM(CD_DEP_COLLEGE_COUNT)""[NUMBER,22]",,SEL$1
13091,02/27/2019 09:31:33,,VIEW,,,TPCDS100,,from$_subquery$_001@SEL$1,1,,,,2,1,2,1,966779,158,32390,,,,,,,,1.11804E+11,963294,,,,"from$_subquery$_001.""CA_STATE""[CHARACTER,2], ""from$_subquery$_001"".""CD_GENDER""[CHARACTER,1], ""from$_subquery$_001"".""CD_MARITAL_STATUS""[CHARACTER,1], ""from$_subquery$_001"".""CD_DEP_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT1""[NUMBER,22], ""from$_subquery$_001"".""AVG(CD_DEP_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""STDDEV_SAMP(CD_DEP_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""SUM(CD_DEP_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT2""[NUMBER,22], ""from$_subquery$_001"".""AVG(CD_DEP_EMPLOYED_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""STDDEV_SAMP(CD_DEP_EMPLOYED_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""SUM(CD_DEP_EMPLOYED_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_COLLEGE_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT3""[NUMBER,22], ""from$_subquery$_001"".""AVG(CD_DEP_COLLEGE_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""STDDEV_SAMP(CD_DEP_COLLEGE_COUNT)""[NUMBER,22], ""from$_subquery$_001"".""SUM(CD_DEP_COLLEGE_COUNT)""[NUMBER,22]",38,SEL$933EFC07
13091,02/27/2019 09:31:33,,SORT,GROUP BY STOPKEY,,,,,,,,,3,2,3,1,966779,158,8216,,,,,,,,1.11804E+11,963294,,,ROWNUM<=100,"(#keys=6) ""CA_STATE""[CHARACTER,2], ""CD_GENDER""[CHARACTER,1], ""CD_MARITAL_STATUS""[CHARACTER,1], ""CD_DEP_COUNT""[NUMBER,22], ""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""CD_DEP_COLLEGE_COUNT""[NUMBER,22], COUNT(""CD_DEP_COLLEGE_COUNT"")[22], COUNT(*)[22], COUNT(""CD_DEP_EMPLOYED_COUNT"")[22], COUNT(""CD_DEP_COUNT"")[22], SUM(""CD_DEP_COLLEGE_COUNT"")[22], SUM(""CD_DEP_EMPLOYED_COUNT"")[22], SUM(""CD_DEP_COUNT"")[22], VARIANCE(""CD_DEP_COLLEGE_COUNT"")[22], VARIANCE(""CD_DEP_EMPLOYED_COUNT"")[22], VARIANCE(""CD_DEP_COUNT"")[22]",38,SEL$933EFC07
13091,02/27/2019 09:31:33,,HASH JOIN,SEMI,,,,,,,,,4,3,4,1,966778,158,8216,,,,,,,,1.11771E+11,963294,,"C.""C_CUSTOMER_SK""=""VW_COL_1""",,"(#keys=1) ""CD_DEP_COLLEGE_COUNT""[NUMBER,22], ""CD_GENDER""[CHARACTER,1], ""CD_MARITAL_STATUS""[CHARACTER,1], ""CD_DEP_COUNT""[NUMBER,22], ""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""CA_STATE""[CHARACTER,2]",38,
13091,02/27/2019 09:31:33,,NESTED LOOPS,SEMI,,,,,,,,,5,4,5,1,35421,158,7268,,,,,,,,3895846168,35300,,,,"(#keys=0) ""CD_DEP_COLLEGE_COUNT""[NUMBER,22], ""CD_GENDER""[CHARACTER,1], ""CD_MARITAL_STATUS""[CHARACTER,1], ""CD_DEP_COUNT""[NUMBER,22], ""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""CA_STATE""[CHARACTER,2], ""C"".""C_CUSTOMER_SK""[NUMBER,22]",2,
13091,02/27/2019 09:31:33,,HASH JOIN,,,,,,,,,,6,5,6,1,35421,1930057,84922508,,,,,,,,3895846168,35300,59548000,"CD_DEMO_SK=""C"".""C_CURRENT_CDEMO_SK""",,"(#keys=1) ""CD_DEP_COLLEGE_COUNT""[NUMBER,22], ""CD_GENDER""[CHARACTER,1], ""CD_MARITAL_STATUS""[CHARACTER,1], ""CD_DEP_COUNT""[NUMBER,22], ""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""CA_STATE""[CHARACTER,2], ""C"".""C_CUSTOMER_SK""[NUMBER,22]",2,
13091,02/27/2019 09:31:33,,TABLE ACCESS,FULL,,TPCDS100,CUSTOMER_DEMOGRAPHICS,CUSTOMER_DEMOGRAPHICS@SEL$2,4,TABLE,ANALYZED,,7,6,7,1,4416,1920800,36495200,,,,,,,,710936392,4394,,,,"(rowset=200) ""CD_DEMO_SK""[NUMBER,22], ""CD_GENDER""[CHARACTER,1], ""CD_MARITAL_STATUS""[CHARACTER,1], ""CD_DEP_COUNT""[NUMBER,22], ""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""CD_DEP_COLLEGE_COUNT""[NUMBER,22]",1,SEL$933EFC07
13091,02/27/2019 09:31:33,,HASH JOIN,,,,,,,,,,8,6,7,2,24670,2000000,50000000,,,,,,,,2429307507,24594,20005000,"C.""C_CURRENT_ADDR_SK""=""CA"".""CA_ADDRESS_SK""",,"(#keys=1; rowset=200) ""CA_STATE""[CHARACTER,2], ""C"".""C_CUSTOMER_SK""[NUMBER,22], ""C"".""C_CURRENT_CDEMO_SK""[NUMBER,22]",1,
13091,02/27/2019 09:31:33,,TABLE ACCESS,FULL,,TPCDS100,CUSTOMER_ADDRESS,CA@SEL$2,3,TABLE,ANALYZED,,9,8,8,1,5860,1000000,8000000,,,,,,,,503616582,5844,,,,"(rowset=200) ""CA"".""CA_ADDRESS_SK""[NUMBER,22], ""CA_STATE""[CHARACTER,2]",1,SEL$933EFC07
