PLAN_ID,TIMESTAMP,REMARKS,OPERATION,OPTIONS,OBJECT_NODE,OBJECT_OWNER,OBJECT_NAME,OBJECT_ALIAS,OBJECT_INSTANCE,OBJECT_TYPE,OPTIMIZER,SEARCH_COLUMNS,ID,PARENT_ID,DEPTH,POSITION,COST,CARDINALITY,BYTES,OTHER_TAG,PARTITION_START,PARTITION_STOP,PARTITION_ID,OTHER,OTHER_XML,DISTRIBUTION,CPU_COST,IO_COST,TEMP_SPACE,ACCESS_PREDICATES,FILTER_PREDICATES,PROJECTION,TIME,QBLOCK_NAME
12421,11/20/2018 09:31:15,,SELECT STATEMENT,,,,,,,,ALL_ROWS,,0,,0,46483,46483,100,14200,,,,,,,,5012073207,46327,,,,,2,
12421,11/20/2018 09:31:15,,COUNT,STOPKEY,,,,,,,,,1,0,1,1,,,,,,,,,"<other_xml><info type=""db_version"">12.1.0.2</info><info type=""parse_schema""><![CDATA[""TPCDS10""]]></info><info type=""dynamic_sampling"" note=""y"">2</info><info type=""plan_hash_full"">863706849</info><info type=""plan_hash"">3135295522</info><info type=""plan_hash_2"">863706849</info><spd><v>11079779525861305029</v><v>15281237137084475456</v><u>12338377282367582513</u><u>6462712983460746940</u><u>12100079890864218696</u><cv>2</cv><cu>3</cu></spd><outline_data><hint><![CDATA[SWAP_JOIN_INPUTS(@""SEL$2"" ""ITEM""@""SEL$2"")]]></hint><hint><![CDATA[SWAP_JOIN_INPUTS(@""SEL$2"" ""CUSTOMER_ADDRESS""@""SEL$2"")]]></hint><hint><![CDATA[SWAP_JOIN_INPUTS(@""SEL$2"" ""CUSTOMER""@""SEL$2"")]]></hint><hint><![CDATA[SWAP_JOIN_INPUTS(@""SEL$2"" ""CD1""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$2"" ""ITEM""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$2"" ""CD2""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$2"" ""CUSTOMER_ADDRESS""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$2"" ""CUSTOMER""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$2"" ""CD1""@""SEL$2"")]]></hint><hint><![CDATA[NLJ_BATCHING(@""SEL$2"" ""CATALOG_SALES""@""SEL$2"")]]></hint><hint><![CDATA[USE_NL(@""SEL$2"" ""CATALOG_SALES""@""SEL$2"")]]></hint><hint><![CDATA[LEADING(@""SEL$2"" ""DATE_DIM""@""SEL$2"" ""CATALOG_SALES""@""SEL$2"" ""CD1""@""SEL$2"" ""CUSTOMER""@""SEL$2"" ""CUSTOMER_ADDRESS""@""SEL$2"" ""CD2""@""SEL$2"" ""ITEM""@""SEL$2"")]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""ITEM""@""SEL$2"")]]></hint><hint><![CDATA[INDEX_FFS(@""SEL$2"" ""CD2""@""SEL$2"" (""CUSTOMER_DEMOGRAPHICS"".""CD_DEMO_SK""))]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""CUSTOMER_ADDRESS""@""SEL$2"")]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""CUSTOMER""@""SEL$2"")]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""CD1""@""SEL$2"")]]></hint><hint><![CDATA[INDEX(@""SEL$2"" ""CATALOG_SALES""@""SEL$2"" (""CATALOG_SALES"".""CS_SOLD_DATE_SK""))]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""DATE_DIM""@""SEL$2"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$1"" ""from$_subquery$_001""@""SEL$1"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$1"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$2"")]]></hint><hint><![CDATA[ALL_ROWS]]></hint><hint><![CDATA[DB_VERSION('12.1.0.2')]]></hint><hint><![CDATA[OPTIMIZER_FEATURES_ENABLE('12.1.0.2')]]></hint><hint><![CDATA[IGNORE_OPTIM_EMBEDDED_HINTS]]></hint></outline_data></other_xml>",,,,,,ROWNUM<=100,"from$_subquery$_001.""I_ITEM_ID""[CHARACTER,16], ""from$_subquery$_001"".""CA_COUNTRY""[VARCHAR2,20], ""from$_subquery$_001"".""CA_STATE""[CHARACTER,2], ""from$_subquery$_001"".""CA_COUNTY""[VARCHAR2,30], ""from$_subquery$_001"".""AGG1""[NUMBER,22], ""from$_subquery$_001"".""AGG2""[NUMBER,22], ""from$_subquery$_001"".""AGG3""[NUMBER,22], ""from$_subquery$_001"".""AGG4""[NUMBER,22], ""from$_subquery$_001"".""AGG5""[NUMBER,22], ""from$_subquery$_001"".""AGG6""[NUMBER,22], ""from$_subquery$_001"".""AGG7""[NUMBER,22]",,SEL$1
12421,11/20/2018 09:31:15,,VIEW,,,TPCDS10,,from$_subquery$_001@SEL$1,1,,,,2,1,2,1,46483,78943,11209906,,,,,,,,5012073207,46327,,,,"from$_subquery$_001.""I_ITEM_ID""[CHARACTER,16], ""from$_subquery$_001"".""CA_COUNTRY""[VARCHAR2,20], ""from$_subquery$_001"".""CA_STATE""[CHARACTER,2], ""from$_subquery$_001"".""CA_COUNTY""[VARCHAR2,30], ""from$_subquery$_001"".""AGG1""[NUMBER,22], ""from$_subquery$_001"".""AGG2""[NUMBER,22], ""from$_subquery$_001"".""AGG3""[NUMBER,22], ""from$_subquery$_001"".""AGG4""[NUMBER,22], ""from$_subquery$_001"".""AGG5""[NUMBER,22], ""from$_subquery$_001"".""AGG6""[NUMBER,22], ""from$_subquery$_001"".""AGG7""[NUMBER,22]",2,SEL$2
12421,11/20/2018 09:31:15,,SORT,ORDER BY STOPKEY,,,,,,,,,3,2,3,1,46483,78943,13736082,,,,,,,,5012073207,46327,14713000,,ROWNUM<=100,"(#keys=4) ""CA_COUNTRY""[VARCHAR2,20], ""CA_STATE""[CHARACTER,2], ""CA_COUNTY""[VARCHAR2,30], ""I_ITEM_ID""[CHARACTER,16], SUM(CAST(""CS_COUPON_AMT"" AS decimal(12,2)))[22], SUM(CAST(""CS_QUANTITY"" AS decimal(12,2)))[22], SUM(CAST(""CS_LIST_PRICE"" AS decimal(12,2)))[22], COUNT(CAST(""CD1"".""CD_DEP_COUNT"" AS decimal(12,2)))[22], COUNT(CAST(""C_BIRTH_YEAR"" AS decimal(12,2)))[22], COUNT(CAST(""CS_NET_PROFIT"" AS decimal(12,2)))[22], COUNT(CAST(""CS_SALES_PRICE"" AS decimal(12,2)))[22], COUNT(CAST(""CS_COUPON_AMT"" AS decimal(12,2)))[22], COUNT(CAST(""CS_LIST_PRICE"" AS decimal(12,2)))[22], COUNT(CAST(""CS_QUANTITY"" AS decimal(12,2)))[22], SUM(CAST(""CD1"".""CD_DEP_COUNT"" AS decimal(12,2)))[22], SUM(CAST(""C_BIRTH_YEAR"" AS decimal(12,2)))[22], SUM(CAST(""CS_NET_PROFIT"" AS decimal(12,2)))[22], SUM(CAST(""CS_SALES_PRICE"" AS decimal(12,2)))[22]",2,SEL$2
12421,11/20/2018 09:31:15,,SORT,GROUP BY ROLLUP,,,,,,,,,4,3,4,1,46483,78943,13736082,,,,,,,,5012073207,46327,14713000,,,"(#keys=4) ""I_ITEM_ID""[CHARACTER,16], ""CA_COUNTRY""[VARCHAR2,20], ""CA_STATE""[CHARACTER,2], ""CA_COUNTY""[VARCHAR2,30], COUNT(CAST(""CD1"".""CD_DEP_COUNT"" AS decimal(12,2)))[22], COUNT(CAST(""C_BIRTH_YEAR"" AS decimal(12,2)))[22], COUNT(CAST(""CS_NET_PROFIT"" AS decimal(12,2)))[22], COUNT(CAST(""CS_SALES_PRICE"" AS decimal(12,2)))[22], COUNT(CAST(""CS_COUPON_AMT"" AS decimal(12,2)))[22], COUNT(CAST(""CS_LIST_PRICE"" AS decimal(12,2)))[22], COUNT(CAST(""CS_QUANTITY"" AS decimal(12,2)))[22], SUM(CAST(""CD1"".""CD_DEP_COUNT"" AS decimal(12,2)))[22], SUM(CAST(""C_BIRTH_YEAR"" AS decimal(12,2)))[22], SUM(CAST(""CS_NET_PROFIT"" AS decimal(12,2)))[22], SUM(CAST(""CS_SALES_PRICE"" AS decimal(12,2)))[22], SUM(CAST(""CS_COUPON_AMT"" AS decimal(12,2)))[22], SUM(CAST(""CS_LIST_PRICE"" AS decimal(12,2)))[22], SUM(CAST(""CS_QUANTITY"" AS decimal(12,2)))[22], SYSDEF[4]",2,
12421,11/20/2018 09:31:15,,HASH JOIN,,,,,,,,,,5,4,5,1,40448,78943,13736082,,,,,,,,4735998637,40301,3474000,"CS_ITEM_SK=""I_ITEM_SK""",,"(#keys=1) ""I_ITEM_SK""[NUMBER,22], ""CS_ITEM_SK""[NUMBER,22], ""I_ITEM_ID""[CHARACTER,16], ""C_CURRENT_CDEMO_SK""[NUMBER,22], ""CD2"".""CD_DEMO_SK""[NUMBER,22], ""CA_ADDRESS_SK""[NUMBER,22], ""C_CURRENT_ADDR_SK""[NUMBER,22], ""CA_COUNTRY""[VARCHAR2,20], ""CA_COUNTY""[VARCHAR2,30], ""CA_STATE""[CHARACTER,2], ""C_CUSTOMER_SK""[NUMBER,22], ""CS_BILL_CUSTOMER_SK""[NUMBER,22], ""C_BIRTH_YEAR""[NUMBER,22], ""CS_LIST_PRICE""[NUMBER,22], ""CS_SALES_PRICE""[NUMBER,22], ""C_BIRTH_MONTH""[NUMBER,22], ""CD1"".""CD_DEMO_SK""[NUMBER,22], ""CS_BILL_CDEMO_SK""[NUMBER,22], ""CD1"".""CD_DEP_COUNT""[NUMBER,22], ""CD1"".""CD_GENDER""[CHARACTER,1], ""CD1"".""CD_EDUCATION_STATUS""[CHARACTER,20], ""D_DATE_SK""[NUMBER,22], ""D_YEAR""[NUMBER,22], ""CATALOG_SALES"".ROWID[ROWID,10], ""CS_SOLD_DATE_SK""[NUMBER,22], ""CS_COUPON_AMT""[NUMBER,22], ""CS_NET_PROFIT""[NUMBER,22], ""CS_QUANTITY""[NUMBER,22]",2,
12421,11/20/2018 09:31:15,,TABLE ACCESS,FULL,,TPCDS10,ITEM,ITEM@SEL$2,8,TABLE,ANALYZED,,6,5,6,1,2050,102000,2244000,,,,,,,,111921115,2047,,,,"I_ITEM_SK[NUMBER,22], ""I_ITEM_ID""[CHARACTER,16]",1,SEL$2
12421,11/20/2018 09:31:15,,HASH JOIN,,,,,,,,,,7,5,6,2,37615,79581,12096312,,,,,,,,4583982575,37472,13026000,"C_CURRENT_CDEMO_SK=""CD2"".""CD_DEMO_SK""",,"(#keys=1) ""C_CURRENT_CDEMO_SK""[NUMBER,22], ""CD2"".""CD_DEMO_SK""[NUMBER,22], ""CA_ADDRESS_SK""[NUMBER,22], ""C_CURRENT_ADDR_SK""[NUMBER,22], ""CA_COUNTRY""[VARCHAR2,20], ""CA_COUNTY""[VARCHAR2,30], ""CA_STATE""[CHARACTER,2], ""C_CUSTOMER_SK""[NUMBER,22], ""CS_BILL_CUSTOMER_SK""[NUMBER,22], ""C_BIRTH_YEAR""[NUMBER,22], ""CS_LIST_PRICE""[NUMBER,22], ""CS_SALES_PRICE""[NUMBER,22], ""C_BIRTH_MONTH""[NUMBER,22], ""CD1"".""CD_DEMO_SK""[NUMBER,22], ""CS_BILL_CDEMO_SK""[NUMBER,22], ""CD1"".""CD_DEP_COUNT""[NUMBER,22], ""CD1"".""CD_GENDER""[CHARACTER,1], ""CD1"".""CD_EDUCATION_STATUS""[CHARACTER,20], ""D_DATE_SK""[NUMBER,22], ""D_YEAR""[NUMBER,22], ""CATALOG_SALES"".ROWID[ROWID,10], ""CS_SOLD_DATE_SK""[NUMBER,22], ""CS_COUPON_AMT""[NUMBER,22], ""CS_NET_PROFIT""[NUMBER,22], ""CS_ITEM_SK""[NUMBER,22], ""CS_QUANTITY""[NUMBER,22]",2,
12421,11/20/2018 09:31:15,,HASH JOIN,,,,,,,,,,8,7,7,1,34336,82434,12035364,,,,,,,,3906051736,34214,2425000,"C_CURRENT_ADDR_SK=""CA_ADDRESS_SK""",,"(#keys=1) ""CA_ADDRESS_SK""[NUMBER,22], ""C_CURRENT_ADDR_SK""[NUMBER,22], ""CA_COUNTRY""[VARCHAR2,20], ""CA_COUNTY""[VARCHAR2,30], ""CA_STATE""[CHARACTER,2], ""C_CUSTOMER_SK""[NUMBER,22], ""CS_BILL_CUSTOMER_SK""[NUMBER,22], ""C_BIRTH_YEAR""[NUMBER,22], ""C_CURRENT_CDEMO_SK""[NUMBER,22], ""CS_SALES_PRICE""[NUMBER,22], ""C_BIRTH_MONTH""[NUMBER,22], ""CD1"".""CD_DEMO_SK""[NUMBER,22], ""CS_BILL_CDEMO_SK""[NUMBER,22], ""CD1"".""CD_DEP_COUNT""[NUMBER,22], ""CD1"".""CD_GENDER""[CHARACTER,1], ""CD1"".""CD_EDUCATION_STATUS""[CHARACTER,20], ""D_DATE_SK""[NUMBER,22], ""D_YEAR""[NUMBER,22], ""CATALOG_SALES"".ROWID[ROWID,10], ""CS_SOLD_DATE_SK""[NUMBER,22], ""CS_COUPON_AMT""[NUMBER,22], ""CS_NET_PROFIT""[NUMBER,22], ""CS_ITEM_SK""[NUMBER,22], ""CS_QUANTITY""[NUMBER,22], ""CS_LIST_PRICE""[NUMBER,22]",2,
12421,11/20/2018 09:31:15,,TABLE ACCESS,FULL,,TPCDS10,CUSTOMER_ADDRESS,CUSTOMER_ADDRESS@SEL$2,6,TABLE,ANALYZED,,9,8,8,1,1449,49359,1826283,,,,,,,,518966398,1433,,,"CA_STATE='AL' OR ""CA_STATE""='CA' OR ""CA_STATE""='GA' OR ""CA_STATE""='IN' OR ""CA_STATE""='MO' OR ""CA_STATE""='MT' OR ""CA_STATE""='TN'","CA_ADDRESS_SK[NUMBER,22], ""CA_COUNTY""[VARCHAR2,30], ""CA_STATE""[CHARACTER,2], ""CA_COUNTRY""[VARCHAR2,20]",1,SEL$2
