PLAN_ID,TIMESTAMP,REMARKS,OPERATION,OPTIONS,OBJECT_NODE,OBJECT_OWNER,OBJECT_NAME,OBJECT_ALIAS,OBJECT_INSTANCE,OBJECT_TYPE,OPTIMIZER,SEARCH_COLUMNS,ID,PARENT_ID,DEPTH,POSITION,COST,CARDINALITY,BYTES,OTHER_TAG,PARTITION_START,PARTITION_STOP,PARTITION_ID,OTHER,OTHER_XML,DISTRIBUTION,CPU_COST,IO_COST,TEMP_SPACE,ACCESS_PREDICATES,FILTER_PREDICATES,PROJECTION,TIME,QBLOCK_NAME
12390,11/20/2018 09:04:10,,SELECT STATEMENT,,,,,,,,ALL_ROWS,,0,,0,265781,265781,10000,2210000,,,,,,,,13298697749,265366,,,,,11,
12390,11/20/2018 09:04:10,,COUNT,STOPKEY,,,,,,,,,1,0,1,1,,,,,,,,,"<other_xml><info type=""db_version"">12.1.0.2</info><info type=""parse_schema""><![CDATA[""TPCDS1""]]></info><info type=""dynamic_sampling"" note=""y"">2</info><info type=""plan_hash_full"">3978051681</info><info type=""plan_hash"">3317924239</info><info type=""plan_hash_2"">3978051681</info><spd><v>6758806529561965927</v><u>3378096109814574990</u><cv>1</cv><cu>1</cu></spd><outline_data><hint><![CDATA[SWAP_JOIN_INPUTS(@""SEL$2"" ""ITEM""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$2"" ""ITEM""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$2"" ""INVENTORY""@""SEL$2"")]]></hint><hint><![CDATA[LEADING(@""SEL$2"" ""DATE_DIM""@""SEL$2"" ""INVENTORY""@""SEL$2"" ""ITEM""@""SEL$2"")]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""ITEM""@""SEL$2"")]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""INVENTORY""@""SEL$2"")]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""DATE_DIM""@""SEL$2"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$1"" ""from$_subquery$_001""@""SEL$1"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$1"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$2"")]]></hint><hint><![CDATA[ALL_ROWS]]></hint><hint><![CDATA[DB_VERSION('12.1.0.2')]]></hint><hint><![CDATA[OPTIMIZER_FEATURES_ENABLE('12.1.0.2')]]></hint><hint><![CDATA[IGNORE_OPTIM_EMBEDDED_HINTS]]></hint></outline_data></other_xml>",,,,,,ROWNUM<=10000,"from$_subquery$_001.""I_PRODUCT_NAME""[CHARACTER,50], ""from$_subquery$_001"".""I_BRAND""[CHARACTER,50], ""from$_subquery$_001"".""I_CLASS""[CHARACTER,50], ""from$_subquery$_001"".""I_CATEGORY""[CHARACTER,50], ""from$_subquery$_001"".""QOH""[NUMBER,22]",,SEL$1
12390,11/20/2018 09:04:10,,VIEW,,,TPCDS1,,from$_subquery$_001@SEL$1,1,,,,2,1,2,1,265781,2472959,546523939,,,,,,,,13298697749,265366,,,,"from$_subquery$_001.""I_PRODUCT_NAME""[CHARACTER,50], ""from$_subquery$_001"".""I_BRAND""[CHARACTER,50], ""from$_subquery$_001"".""I_CLASS""[CHARACTER,50], ""from$_subquery$_001"".""I_CATEGORY""[CHARACTER,50], ""from$_subquery$_001"".""QOH""[NUMBER,22]",11,SEL$2
12390,11/20/2018 09:04:10,,SORT,ORDER BY STOPKEY,,,,,,,,,3,2,3,1,265781,2472959,578672406,,,,,,,,13298697749,265366,633086000,,ROWNUM<=10000,"(#keys=5) AVG(""INV_QUANTITY_ON_HAND"")[22], ""I_PRODUCT_NAME""[CHARACTER,50], ""I_BRAND""[CHARACTER,50], ""I_CLASS""[CHARACTER,50], ""I_CATEGORY""[CHARACTER,50]",11,SEL$2
12390,11/20/2018 09:04:10,,SORT,GROUP BY ROLLUP,,,,,,,,,4,3,4,1,265781,2472959,578672406,,,,,,,,13298697749,265366,633086000,,,"(#keys=4) ""I_PRODUCT_NAME""[CHARACTER,50], ""I_BRAND""[CHARACTER,50], ""I_CLASS""[CHARACTER,50], ""I_CATEGORY""[CHARACTER,50], AVG(""INV_QUANTITY_ON_HAND"")[22], SYSDEF[4]",11,
12390,11/20/2018 09:04:10,,HASH JOIN,,,,,,,,,,5,4,5,1,15320,2472959,578672406,,,,,,,,4505629681,15180,3982000,"INV_ITEM_SK=""I_ITEM_SK""",,"(#keys=1) ""I_ITEM_SK""[NUMBER,22], ""INV_ITEM_SK""[NUMBER,22], ""I_PRODUCT_NAME""[CHARACTER,50], ""I_BRAND""[CHARACTER,50], ""I_CLASS""[CHARACTER,50], ""I_CATEGORY""[CHARACTER,50], ""D_DATE_SK""[NUMBER,22], ""INV_DATE_SK""[NUMBER,22], ""D_MONTH_SEQ""[NUMBER,22], ""INV_QUANTITY_ON_HAND""[NUMBER,22]",1,
12390,11/20/2018 09:04:10,,TABLE ACCESS,FULL,,TPCDS1,ITEM,ITEM@SEL$2,4,TABLE,ANALYZED,,6,5,6,1,410,18000,3762000,,,,,,,,20970646,409,,,,"(rowset=200) ""I_ITEM_SK""[NUMBER,22], ""I_BRAND""[CHARACTER,50], ""I_CLASS""[CHARACTER,50], ""I_CATEGORY""[CHARACTER,50], ""I_PRODUCT_NAME""[CHARACTER,50]",1,SEL$2
12390,11/20/2018 09:04:10,,HASH JOIN,,,,,,,,,,7,5,6,2,10312,2512526,62813150,,,,,,,,3930301320,10189,,"INV_DATE_SK=""D_DATE_SK""",,"(#keys=1; rowset=200) ""D_DATE_SK""[NUMBER,22], ""INV_DATE_SK""[NUMBER,22], ""D_MONTH_SEQ""[NUMBER,22], ""INV_QUANTITY_ON_HAND""[NUMBER,22], ""INV_ITEM_SK""[NUMBER,22]",1,
12390,11/20/2018 09:04:10,,TABLE ACCESS,FULL,,TPCDS1,DATE_DIM,DATE_DIM@SEL$2,3,TABLE,ANALYZED,,8,7,7,1,376,396,3960,,,,,,,,30689271,375,,,"D_MONTH_SEQ>=1200 AND ""D_MONTH_SEQ""<=1211","(rowset=200) ""D_DATE_SK""[NUMBER,22], ""D_MONTH_SEQ""[NUMBER,22]",1,SEL$2
12390,11/20/2018 09:04:10,,TABLE ACCESS,FULL,,TPCDS1,INVENTORY,INVENTORY@SEL$2,2,TABLE,ANALYZED,,9,7,7,2,9899,11745000,176175000,,,,,,,,2724452650,9814,,,,"(rowset=200) ""INV_DATE_SK""[NUMBER,22], ""INV_ITEM_SK""[NUMBER,22], ""INV_QUANTITY_ON_HAND""[NUMBER,22]",1,SEL$2
