PLAN_ID,TIMESTAMP,REMARKS,OPERATION,OPTIONS,OBJECT_NODE,OBJECT_OWNER,OBJECT_NAME,OBJECT_ALIAS,OBJECT_INSTANCE,OBJECT_TYPE,OPTIMIZER,SEARCH_COLUMNS,ID,PARENT_ID,DEPTH,POSITION,COST,CARDINALITY,BYTES,OTHER_TAG,PARTITION_START,PARTITION_STOP,PARTITION_ID,OTHER,OTHER_XML,DISTRIBUTION,CPU_COST,IO_COST,TEMP_SPACE,ACCESS_PREDICATES,FILTER_PREDICATES,PROJECTION,TIME,QBLOCK_NAME
13105,02/27/2019 10:01:38,,SELECT STATEMENT,,,,,,,,ALL_ROWS,,0,,0,697,697,1,205,,,,,,,,37903390,696,,,,,1,
13105,02/27/2019 10:01:38,,COUNT,STOPKEY,,,,,,,,,1,0,1,1,,,,,,,,,"<other_xml><info type=""db_version"">12.1.0.2</info><info type=""parse_schema""><![CDATA[""TPCDS100""]]></info><info type=""dynamic_sampling"" note=""y"">2</info><info type=""plan_hash_full"">14010603</info><info type=""plan_hash"">2263858884</info><info type=""plan_hash_2"">3453413919</info><spd><v>11406280089859735101</v><v>3717396344326429772</v><v>13550849223469967079</v><v>12898820196397133368</v><v>10441300652133135071</v><v>15426061828054998103</v><v>11082951516876926980</v><v>16417703652733792287</v><u>2064391942329403054</u><cv>8</cv><cu>1</cu></spd><outline_data><hint><![CDATA[NLJ_BATCHING(@""SEL$3"" ""DATE_DIM""@""SEL$3"")]]></hint><hint><![CDATA[USE_NL(@""SEL$3"" ""DATE_DIM""@""SEL$3"")]]></hint><hint><![CDATA[LEADING(@""SEL$3"" ""STORE_SALES""@""SEL$3"" ""DATE_DIM""@""SEL$3"")]]></hint><hint><![CDATA[INDEX(@""SEL$3"" ""DATE_DIM""@""SEL$3"" (""DATE_DIM"".""D_DATE_SK""))]]></hint><hint><![CDATA[BATCH_TABLE_ACCESS_BY_ROWID(@""SEL$3"" ""STORE_SALES""@""SEL$3"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$3"" ""STORE_SALES""@""SEL$3"" (""STORE_SALES"".""SS_CUSTOMER_SK""))]]></hint><hint><![CDATA[NLJ_BATCHING(@""SEL$4"" ""DATE_DIM""@""SEL$4"")]]></hint><hint><![CDATA[USE_NL(@""SEL$4"" ""DATE_DIM""@""SEL$4"")]]></hint><hint><![CDATA[LEADING(@""SEL$4"" ""WEB_SALES""@""SEL$4"" ""DATE_DIM""@""SEL$4"")]]></hint><hint><![CDATA[INDEX(@""SEL$4"" ""DATE_DIM""@""SEL$4"" (""DATE_DIM"".""D_DATE_SK""))]]></hint><hint><![CDATA[BATCH_TABLE_ACCESS_BY_ROWID(@""SEL$4"" ""WEB_SALES""@""SEL$4"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$4"" ""WEB_SALES""@""SEL$4"" (""WEB_SALES"".""WS_BILL_CUSTOMER_SK""))]]></hint><hint><![CDATA[NLJ_BATCHING(@""SEL$5"" ""DATE_DIM""@""SEL$5"")]]></hint><hint><![CDATA[USE_NL(@""SEL$5"" ""DATE_DIM""@""SEL$5"")]]></hint><hint><![CDATA[LEADING(@""SEL$5"" ""CATALOG_SALES""@""SEL$5"" ""DATE_DIM""@""SEL$5"")]]></hint><hint><![CDATA[INDEX(@""SEL$5"" ""DATE_DIM""@""SEL$5"" (""DATE_DIM"".""D_DATE_SK""))]]></hint><hint><![CDATA[BATCH_TABLE_ACCESS_BY_ROWID(@""SEL$5"" ""CATALOG_SALES""@""SEL$5"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$5"" ""CATALOG_SALES""@""SEL$5"" (""CATALOG_SALES"".""CS_SHIP_CUSTOMER_SK""))]]></hint><hint><![CDATA[PQ_FILTER(@""SEL$2"" SERIAL)]]></hint><hint><![CDATA[PUSH_SUBQ(@""SEL$3"")]]></hint><hint><![CDATA[NLJ_BATCHING(@""SEL$2"" ""CUSTOMER_DEMOGRAPHICS""@""SEL$2"")]]></hint><hint><![CDATA[USE_NL(@""SEL$2"" ""CUSTOMER_DEMOGRAPHICS""@""SEL$2"")]]></hint><hint><![CDATA[USE_NL(@""SEL$2"" ""CA""@""SEL$2"")]]></hint><hint><![CDATA[LEADING(@""SEL$2"" ""C""@""SEL$2"" ""CA""@""SEL$2"" ""CUSTOMER_DEMOGRAPHICS""@""SEL$2"")]]></hint><hint><![CDATA[INDEX(@""SEL$2"" ""CUSTOMER_DEMOGRAPHICS""@""SEL$2"" (""CUSTOMER_DEMOGRAPHICS"".""CD_DEMO_SK""))]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$2"" ""CA""@""SEL$2"" (""CUSTOMER_ADDRESS"".""CA_ADDRESS_SK""))]]></hint><hint><![CDATA[BATCH_TABLE_ACCESS_BY_ROWID(@""SEL$2"" ""C""@""SEL$2"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$2"" ""C""@""SEL$2"" (""CUSTOMER"".""C_CUSTOMER_SK""))]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$1"" ""from$_subquery$_001""@""SEL$1"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$1"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$2"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$5"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$4"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$3"")]]></hint><hint><![CDATA[ALL_ROWS]]></hint><hint><![CDATA[DB_VERSION('12.1.0.2')]]></hint><hint><![CDATA[OPTIMIZER_FEATURES_ENABLE('12.1.0.2')]]></hint><hint><![CDATA[IGNORE_OPTIM_EMBEDDED_HINTS]]></hint></outline_data></other_xml>",,,,,,ROWNUM<=100,"from$_subquery$_001.""CA_STATE""[CHARACTER,2], ""from$_subquery$_001"".""CD_GENDER""[CHARACTER,1], ""from$_subquery$_001"".""CD_MARITAL_STATUS""[CHARACTER,1], ""from$_subquery$_001"".""CD_DEP_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT1""[NUMBER,22], ""from$_subquery$_001"".""CD1""[NUMBER,22], ""from$_subquery$_001"".""CD2""[NUMBER,22], ""from$_subquery$_001"".""CD3""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT2""[NUMBER,22], ""from$_subquery$_001"".""CD4""[NUMBER,22], ""from$_subquery$_001"".""CD5""[NUMBER,22], ""from$_subquery$_001"".""CD6""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_COLLEGE_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT3""[NUMBER,22], ""from$_subquery$_001"".""CD7""[NUMBER,22], ""from$_subquery$_001"".""CD8""[NUMBER,22], ""from$_subquery$_001"".""CD9""[NUMBER,22]",,SEL$1
13105,02/27/2019 10:01:38,,VIEW,,,TPCDS100,,from$_subquery$_001@SEL$1,1,,,,2,1,2,1,697,1,205,,,,,,,,37903390,696,,,,"from$_subquery$_001.""CA_STATE""[CHARACTER,2], ""from$_subquery$_001"".""CD_GENDER""[CHARACTER,1], ""from$_subquery$_001"".""CD_MARITAL_STATUS""[CHARACTER,1], ""from$_subquery$_001"".""CD_DEP_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT1""[NUMBER,22], ""from$_subquery$_001"".""CD1""[NUMBER,22], ""from$_subquery$_001"".""CD2""[NUMBER,22], ""from$_subquery$_001"".""CD3""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT2""[NUMBER,22], ""from$_subquery$_001"".""CD4""[NUMBER,22], ""from$_subquery$_001"".""CD5""[NUMBER,22], ""from$_subquery$_001"".""CD6""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_COLLEGE_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT3""[NUMBER,22], ""from$_subquery$_001"".""CD7""[NUMBER,22], ""from$_subquery$_001"".""CD8""[NUMBER,22], ""from$_subquery$_001"".""CD9""[NUMBER,22]",1,SEL$2
13105,02/27/2019 10:01:38,,SORT,GROUP BY STOPKEY,,,,,,,,,3,2,3,1,697,1,44,,,,,,,,37903390,696,,,ROWNUM<=100,"(#keys=6) ""CA_STATE""[CHARACTER,2], ""CD_GENDER""[CHARACTER,1], ""CD_MARITAL_STATUS""[CHARACTER,1], ""CD_DEP_COUNT""[NUMBER,22], ""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""CD_DEP_COLLEGE_COUNT""[NUMBER,22], COUNT(*)[22], SUM(""CD_DEP_COLLEGE_COUNT"")[22], SUM(""CD_DEP_EMPLOYED_COUNT"")[22], SUM(""CD_DEP_COUNT"")[22], MAX(""CD_DEP_COLLEGE_COUNT"")[22], MAX(""CD_DEP_EMPLOYED_COUNT"")[22], MAX(""CD_DEP_COUNT"")[22]",1,SEL$2
13105,02/27/2019 10:01:38,,COUNT,STOPKEY,,,,,,,,,4,3,4,1,,,,,,,,,,,,,,,ROWNUM<=10000,"CA_STATE[CHARACTER,2], ""CD_GENDER""[CHARACTER,1], ""CD_MARITAL_STATUS""[CHARACTER,1], ""CD_DEP_COUNT""[NUMBER,22], ""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""CD_DEP_COLLEGE_COUNT""[NUMBER,22]",,
13105,02/27/2019 10:01:38,,FILTER,,,,,,,,,,5,4,5,1,,,,,,,,,,,,,,," EXISTS (SELECT 0 FROM ""DATE_DIM"" ""DATE_DIM"",""WEB_SALES"" ""WEB_SALES"" WHERE ROWNUM<=1 AND ""WS_BILL_CUSTOMER_SK""=:B1 AND ""WS_SOLD_DATE_SK""=""D_DATE_SK"" AND ""D_YEAR""=2001 AND ""D_QOY""<4) OR  EXISTS (SELECT 0 FROM ""DATE_DIM"" ""DATE_DIM"",""CATALOG_SALES"" ""CATALOG_SALES"" WHERE ROWNUM<=1 AND ""CS_SHIP_CUSTOMER_SK""=:B2 AND ""CS_SOLD_DATE_SK""=""D_DATE_SK"" AND ""D_YEAR""=2001 AND ""D_QOY""<4)","CA_STATE[CHARACTER,2], ""CD_GENDER""[CHARACTER,1], ""CD_MARITAL_STATUS""[CHARACTER,1], ""CD_DEP_COUNT""[NUMBER,22], ""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""CD_DEP_COLLEGE_COUNT""[NUMBER,22]",,
13105,02/27/2019 10:01:38,,NESTED LOOPS,,,,,,,,,,6,5,6,1,51,9,396,,,,,,,,629753,51,,,,"(#keys=0) ""C_CUSTOMER_SK""[NUMBER,22], ""CA_STATE""[CHARACTER,2], ""CD_GENDER""[CHARACTER,1], ""CD_MARITAL_STATUS""[CHARACTER,1], ""CD_DEP_COUNT""[NUMBER,22], ""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""CD_DEP_COLLEGE_COUNT""[NUMBER,22]",1,
13105,02/27/2019 10:01:38,,NESTED LOOPS,,,,,,,,,,7,6,7,1,51,9,396,,,,,,,,629753,51,,,,"(#keys=0) ""C_CUSTOMER_SK""[NUMBER,22], ""CA_STATE""[CHARACTER,2], ""CUSTOMER_DEMOGRAPHICS"".ROWID[ROWID,10]",1,
13105,02/27/2019 10:01:38,,NESTED LOOPS,,,,,,,,,,8,7,8,1,33,9,225,,,,,,,,481677,33,,,,"(#keys=0) ""C_CUSTOMER_SK""[NUMBER,22], ""C"".""C_CURRENT_CDEMO_SK""[NUMBER,22], ""CA_STATE""[CHARACTER,2]",1,
13105,02/27/2019 10:01:38,,TABLE ACCESS,BY INDEX ROWID BATCHED,,TPCDS100,CUSTOMER,C@SEL$2,2,TABLE,ANALYZED,,9,8,9,1,13,10,170,,,,,,,,316749,13,,,,"C_CUSTOMER_SK[NUMBER,22], ""C"".""C_CURRENT_CDEMO_SK""[NUMBER,22], ""C"".""C_CURRENT_ADDR_SK""[NUMBER,22]",1,SEL$2
13105,02/27/2019 10:01:38,,INDEX,RANGE SCAN,,TPCDS100,SYS_C0021212,C@SEL$2,,INDEX (UNIQUE),ANALYZED,1,10,9,10,1,3,323,,,,,,,,,86164,3,,"C_CUSTOMER_SK>=579 AND ""C_CUSTOMER_SK""<=900"," EXISTS (SELECT 0 FROM ""DATE_DIM"" ""DATE_DIM"",""STORE_SALES"" ""STORE_SALES"" WHERE ROWNUM<=1 AND ""SS_CUSTOMER_SK""=:B1 AND ""SS_SOLD_DATE_SK""=""D_DATE_SK"" AND ""D_YEAR""=2001 AND ""D_QOY""<4)","C.ROWID[ROWID,10], ""C_CUSTOMER_SK""[NUMBER,22]",1,SEL$2
13105,02/27/2019 10:01:38,,COUNT,STOPKEY,,,,,,,,,11,10,11,1,,,,,,,,,,,,,,,ROWNUM<=1,ROWNUM[8],,SEL$3
13105,02/27/2019 10:01:38,,NESTED LOOPS,,,,,,,,,,12,11,12,1,7,2,50,,,,,,,,56041,7,,,,(#keys=0) ,1,
13105,02/27/2019 10:01:38,,NESTED LOOPS,,,,,,,,,,13,12,13,1,7,2,50,,,,,,,,56041,7,,,,"(#keys=0) ""DATE_DIM"".ROWID[ROWID,10]",1,
13105,02/27/2019 10:01:38,,TABLE ACCESS,BY INDEX ROWID BATCHED,,TPCDS100,STORE_SALES,STORE_SALES@SEL$3,5,TABLE,ANALYZED,,14,13,14,1,5,141,1692,,,,,,,,37197,5,,,,"SS_SOLD_DATE_SK[NUMBER,22]",1,SEL$3
13105,02/27/2019 10:01:38,,INDEX,RANGE SCAN,,TPCDS100,SS_CUSTOMER_SK_INDEX,STORE_SALES@SEL$3,,INDEX,ANALYZED,1,15,14,15,1,4,135,,,,,,,,,29086,4,,SS_CUSTOMER_SK=:B1,,"STORE_SALES.ROWID[ROWID,10]",1,SEL$3
