PLAN_ID,TIMESTAMP,REMARKS,OPERATION,OPTIONS,OBJECT_NODE,OBJECT_OWNER,OBJECT_NAME,OBJECT_ALIAS,OBJECT_INSTANCE,OBJECT_TYPE,OPTIMIZER,SEARCH_COLUMNS,ID,PARENT_ID,DEPTH,POSITION,COST,CARDINALITY,BYTES,OTHER_TAG,PARTITION_START,PARTITION_STOP,PARTITION_ID,OTHER,OTHER_XML,DISTRIBUTION,CPU_COST,IO_COST,TEMP_SPACE,ACCESS_PREDICATES,FILTER_PREDICATES,PROJECTION,TIME,QBLOCK_NAME
12373,11/20/2018 08:41:48,,SELECT STATEMENT,,,,,,,,ALL_ROWS,,0,,0,2033,2033,1,170,,,,,,,,81209390,2031,,,,,1,
12373,11/20/2018 08:41:48,,COUNT,STOPKEY,,,,,,,,,1,0,1,1,,,,,,,,,"<other_xml><info type=""db_version"">12.1.0.2</info><info type=""parse_schema""><![CDATA[""TPCDS1""]]></info><info type=""dynamic_sampling"" note=""y"">2</info><info type=""plan_hash_full"">1456500226</info><info type=""plan_hash"">3914144121</info><info type=""plan_hash_2"">2161959623</info><spd><v>3817552040365158209</v><v>16473415506170408914</v><v>3112776664008350774</v><v>9042356939253229452</v><v>8651849978544114012</v><u>10762748272676336162</u><u>3176659086204253800</u><u>9682524743598681852</u><cv>5</cv><cu>3</cu></spd><outline_data><hint><![CDATA[PARTIAL_JOIN(@""SEL$3"" ""DATE_DIM""@""SEL$3"")]]></hint><hint><![CDATA[USE_NL(@""SEL$3"" ""DATE_DIM""@""SEL$3"")]]></hint><hint><![CDATA[LEADING(@""SEL$3"" ""STORE_SALES""@""SEL$3"" ""DATE_DIM""@""SEL$3"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$3"" ""DATE_DIM""@""SEL$3"" (""DATE_DIM"".""D_DATE_SK""))]]></hint><hint><![CDATA[BATCH_TABLE_ACCESS_BY_ROWID(@""SEL$3"" ""STORE_SALES""@""SEL$3"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$3"" ""STORE_SALES""@""SEL$3"" (""STORE_SALES"".""SS_CUSTOMER_SK""))]]></hint><hint><![CDATA[PARTIAL_JOIN(@""SEL$4"" ""DATE_DIM""@""SEL$4"")]]></hint><hint><![CDATA[USE_NL(@""SEL$4"" ""DATE_DIM""@""SEL$4"")]]></hint><hint><![CDATA[LEADING(@""SEL$4"" ""WEB_SALES""@""SEL$4"" ""DATE_DIM""@""SEL$4"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$4"" ""DATE_DIM""@""SEL$4"" (""DATE_DIM"".""D_DATE_SK""))]]></hint><hint><![CDATA[BATCH_TABLE_ACCESS_BY_ROWID(@""SEL$4"" ""WEB_SALES""@""SEL$4"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$4"" ""WEB_SALES""@""SEL$4"" (""WEB_SALES"".""WS_BILL_CUSTOMER_SK""))]]></hint><hint><![CDATA[PARTIAL_JOIN(@""SEL$5"" ""DATE_DIM""@""SEL$5"")]]></hint><hint><![CDATA[USE_NL(@""SEL$5"" ""DATE_DIM""@""SEL$5"")]]></hint><hint><![CDATA[LEADING(@""SEL$5"" ""CATALOG_SALES""@""SEL$5"" ""DATE_DIM""@""SEL$5"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$5"" ""DATE_DIM""@""SEL$5"" (""DATE_DIM"".""D_DATE_SK""))]]></hint><hint><![CDATA[BATCH_TABLE_ACCESS_BY_ROWID(@""SEL$5"" ""CATALOG_SALES""@""SEL$5"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$5"" ""CATALOG_SALES""@""SEL$5"" (""CATALOG_SALES"".""CS_SHIP_CUSTOMER_SK""))]]></hint><hint><![CDATA[PQ_FILTER(@""SEL$2"" SERIAL)]]></hint><hint><![CDATA[NLJ_BATCHING(@""SEL$2"" ""CUSTOMER_DEMOGRAPHICS""@""SEL$2"")]]></hint><hint><![CDATA[USE_NL(@""SEL$2"" ""CUSTOMER_DEMOGRAPHICS""@""SEL$2"")]]></hint><hint><![CDATA[USE_NL(@""SEL$2"" ""C""@""SEL$2"")]]></hint><hint><![CDATA[LEADING(@""SEL$2"" ""CA""@""SEL$2"" ""C""@""SEL$2"" ""CUSTOMER_DEMOGRAPHICS""@""SEL$2"")]]></hint><hint><![CDATA[INDEX(@""SEL$2"" ""CUSTOMER_DEMOGRAPHICS""@""SEL$2"" (""CUSTOMER_DEMOGRAPHICS"".""CD_DEMO_SK""))]]></hint><hint><![CDATA[BATCH_TABLE_ACCESS_BY_ROWID(@""SEL$2"" ""C""@""SEL$2"")]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$2"" ""C""@""SEL$2"" (""CUSTOMER"".""C_CURRENT_ADDR_SK""))]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""CA""@""SEL$2"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$1"" ""from$_subquery$_001""@""SEL$1"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$1"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$2"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$5"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$4"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$3"")]]></hint><hint><![CDATA[ALL_ROWS]]></hint><hint><![CDATA[DB_VERSION('12.1.0.2')]]></hint><hint><![CDATA[OPTIMIZER_FEATURES_ENABLE('12.1.0.2')]]></hint><hint><![CDATA[IGNORE_OPTIM_EMBEDDED_HINTS]]></hint></outline_data></other_xml>",,,,,,ROWNUM<=100,"from$_subquery$_001.""CD_GENDER""[CHARACTER,1], ""from$_subquery$_001"".""CD_MARITAL_STATUS""[CHARACTER,1], ""from$_subquery$_001"".""CD_EDUCATION_STATUS""[CHARACTER,20], ""from$_subquery$_001"".""CNT1""[NUMBER,22], ""from$_subquery$_001"".""CD_PURCHASE_ESTIMATE""[NUMBER,22], ""from$_subquery$_001"".""CNT2""[NUMBER,22], ""from$_subquery$_001"".""CD_CREDIT_RATING""[CHARACTER,10], ""from$_subquery$_001"".""CNT3""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT4""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT5""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_COLLEGE_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT6""[NUMBER,22]",,SEL$1
12373,11/20/2018 08:41:48,,VIEW,,,TPCDS1,,from$_subquery$_001@SEL$1,1,,,,2,1,2,1,2033,1,170,,,,,,,,81209390,2031,,,,"from$_subquery$_001.""CD_GENDER""[CHARACTER,1], ""from$_subquery$_001"".""CD_MARITAL_STATUS""[CHARACTER,1], ""from$_subquery$_001"".""CD_EDUCATION_STATUS""[CHARACTER,20], ""from$_subquery$_001"".""CNT1""[NUMBER,22], ""from$_subquery$_001"".""CD_PURCHASE_ESTIMATE""[NUMBER,22], ""from$_subquery$_001"".""CNT2""[NUMBER,22], ""from$_subquery$_001"".""CD_CREDIT_RATING""[CHARACTER,10], ""from$_subquery$_001"".""CNT3""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT4""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT5""[NUMBER,22], ""from$_subquery$_001"".""CD_DEP_COLLEGE_COUNT""[NUMBER,22], ""from$_subquery$_001"".""CNT6""[NUMBER,22]",1,SEL$2
12373,11/20/2018 08:41:48,,SORT,GROUP BY STOPKEY,,,,,,,,,3,2,3,1,2033,1,90,,,,,,,,81209390,2031,,,ROWNUM<=100,"(#keys=8) ""CD_GENDER""[CHARACTER,1], ""CD_MARITAL_STATUS""[CHARACTER,1], ""CD_EDUCATION_STATUS""[CHARACTER,20], ""CD_PURCHASE_ESTIMATE""[NUMBER,22], ""CD_CREDIT_RATING""[CHARACTER,10], ""CD_DEP_COUNT""[NUMBER,22], ""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""CD_DEP_COLLEGE_COUNT""[NUMBER,22], COUNT(*)[22]",1,SEL$2
12373,11/20/2018 08:41:48,,FILTER,,,,,,,,,,4,3,4,1,,,,,,,,,,,,,,," EXISTS (SELECT 0 FROM ""DATE_DIM"" ""DATE_DIM"",""STORE_SALES"" ""STORE_SALES"" WHERE ""SS_CUSTOMER_SK""=:B1 AND ""SS_SOLD_DATE_SK""=""D_DATE_SK"" AND ""D_YEAR""=2001 AND ""D_MOY"">=3 AND ""D_MOY""<=12) AND ( EXISTS (SELECT 0 FROM ""DATE_DIM"" ""DATE_DIM"",""WEB_SALES"" ""WEB_SALES"" WHERE ""WS_BILL_CUSTOMER_SK""=:B2 AND ""WS_SOLD_DATE_SK""=""D_DATE_SK"" AND ""D_YEAR""=2001 AND ""D_MOY"">=3 AND ""D_MOY""<=12) OR  EXISTS (SELECT 0 FROM ""DATE_DIM"" ""DATE_DIM"",""CATALOG_SALES"" ""CATALOG_SALES"" WHERE ""CS_SHIP_CUSTOMER_SK""=:B3 AND ""CS_SOLD_DATE_SK""=""D_DATE_SK"" AND ""D_YEAR""=2001 AND ""D_MOY"">=3 AND ""D_MOY""<=12))","CD_GENDER[CHARACTER,1], ""CD_MARITAL_STATUS""[CHARACTER,1], ""CD_EDUCATION_STATUS""[CHARACTER,20], ""CD_PURCHASE_ESTIMATE""[NUMBER,22], ""CD_CREDIT_RATING""[CHARACTER,10], ""CD_DEP_COUNT""[NUMBER,22], ""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""CD_DEP_COLLEGE_COUNT""[NUMBER,22]",,
12373,11/20/2018 08:41:48,,NESTED LOOPS,,,,,,,,,,5,4,5,1,1258,256,23040,,,,,,,,42679382,1257,,,,"(#keys=0) ""C"".""C_CUSTOMER_SK""[NUMBER,22], ""CD_GENDER""[CHARACTER,1], ""CD_MARITAL_STATUS""[CHARACTER,1], ""CD_EDUCATION_STATUS""[CHARACTER,20], ""CD_PURCHASE_ESTIMATE""[NUMBER,22], ""CD_CREDIT_RATING""[CHARACTER,10], ""CD_DEP_COUNT""[NUMBER,22], ""CD_DEP_EMPLOYED_COUNT""[NUMBER,22], ""CD_DEP_COLLEGE_COUNT""[NUMBER,22]",1,
12373,11/20/2018 08:41:48,,NESTED LOOPS,,,,,,,,,,6,5,6,1,1258,265,23040,,,,,,,,42679382,1257,,,,"(#keys=0) ""C"".""C_CUSTOMER_SK""[NUMBER,22], ""CUSTOMER_DEMOGRAPHICS"".ROWID[ROWID,10]",1,
12373,11/20/2018 08:41:48,,NESTED LOOPS,,,,,,,,,,7,6,7,1,728,265,9540,,,,,,,,38319369,727,,,,"(#keys=0) ""C"".""C_CUSTOMER_SK""[NUMBER,22], ""C"".""C_CURRENT_CDEMO_SK""[NUMBER,22]",1,
12373,11/20/2018 08:41:48,,TABLE ACCESS,FULL,,TPCDS1,CUSTOMER_ADDRESS,CA@SEL$2,3,TABLE,ANALYZED,,8,7,8,1,308,116,2320,,,,,,,,35013785,307,,,"CA_COUNTY='Campbell County' OR ""CA_COUNTY""='Cleburne County' OR ""CA_COUNTY""='Escambia County' OR ""CA_COUNTY""='Fairfield County' OR ""CA_COUNTY""='Washtenaw County'","CA.""CA_ADDRESS_SK""[NUMBER,22]",1,SEL$2
12373,11/20/2018 08:41:48,,TABLE ACCESS,BY INDEX ROWID BATCHED,,TPCDS1,CUSTOMER,C@SEL$2,2,TABLE,ANALYZED,,9,7,8,2,4,2,32,,,,,,,,31396,4,,,,"C.""C_CUSTOMER_SK""[NUMBER,22], ""C"".""C_CURRENT_CDEMO_SK""[NUMBER,22]",1,SEL$2
