PLAN_ID,TIMESTAMP,REMARKS,OPERATION,OPTIONS,OBJECT_NODE,OBJECT_OWNER,OBJECT_NAME,OBJECT_ALIAS,OBJECT_INSTANCE,OBJECT_TYPE,OPTIMIZER,SEARCH_COLUMNS,ID,PARENT_ID,DEPTH,POSITION,COST,CARDINALITY,BYTES,OTHER_TAG,PARTITION_START,PARTITION_STOP,PARTITION_ID,OTHER,OTHER_XML,DISTRIBUTION,CPU_COST,IO_COST,TEMP_SPACE,ACCESS_PREDICATES,FILTER_PREDICATES,PROJECTION,TIME,QBLOCK_NAME
13131,02/27/2019 10:39:22,,SELECT STATEMENT,,,,,,,,ALL_ROWS,,0,,0,246913,246913,10000,1420000,,,,,,,,21192087039,246252,,,,,10,
13131,02/27/2019 10:39:22,,COUNT,STOPKEY,,,,,,,,,1,0,1,1,,,,,,,,,"<other_xml><info type=""db_version"">12.1.0.2</info><info type=""parse_schema""><![CDATA[""TPCDS100""]]></info><info type=""dynamic_sampling"" note=""y"">2</info><info type=""plan_hash_full"">2739488780</info><info type=""plan_hash"">1092165118</info><info type=""plan_hash_2"">2739488780</info><spd><v>11406280089859735101</v><v>7878440072952567526</v><v>17549058716269073245</v><v>8251463205553044918</v><v>17082351269738288942</v><u>14570281037679253369</u><u>13650002538014366398</u><cv>5</cv><cu>2</cu></spd><outline_data><hint><![CDATA[SWAP_JOIN_INPUTS(@""SEL$2"" ""ITEM""@""SEL$2"")]]></hint><hint><![CDATA[SWAP_JOIN_INPUTS(@""SEL$2"" ""CD2""@""SEL$2"")]]></hint><hint><![CDATA[SWAP_JOIN_INPUTS(@""SEL$2"" ""CUSTOMER_ADDRESS""@""SEL$2"")]]></hint><hint><![CDATA[SWAP_JOIN_INPUTS(@""SEL$2"" ""CUSTOMER""@""SEL$2"")]]></hint><hint><![CDATA[SWAP_JOIN_INPUTS(@""SEL$2"" ""CD1""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$2"" ""ITEM""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$2"" ""CD2""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$2"" ""CUSTOMER_ADDRESS""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$2"" ""CUSTOMER""@""SEL$2"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$2"" ""CD1""@""SEL$2"")]]></hint><hint><![CDATA[NLJ_BATCHING(@""SEL$2"" ""CATALOG_SALES""@""SEL$2"")]]></hint><hint><![CDATA[USE_NL(@""SEL$2"" ""CATALOG_SALES""@""SEL$2"")]]></hint><hint><![CDATA[LEADING(@""SEL$2"" ""DATE_DIM""@""SEL$2"" ""CATALOG_SALES""@""SEL$2"" ""CD1""@""SEL$2"" ""CUSTOMER""@""SEL$2"" ""CUSTOMER_ADDRESS""@""SEL$2"" ""CD2""@""SEL$2"" ""ITEM""@""SEL$2"")]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""ITEM""@""SEL$2"")]]></hint><hint><![CDATA[INDEX_FFS(@""SEL$2"" ""CD2""@""SEL$2"" (""CUSTOMER_DEMOGRAPHICS"".""CD_DEMO_SK""))]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""CUSTOMER_ADDRESS""@""SEL$2"")]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""CUSTOMER""@""SEL$2"")]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""CD1""@""SEL$2"")]]></hint><hint><![CDATA[INDEX(@""SEL$2"" ""CATALOG_SALES""@""SEL$2"" (""CATALOG_SALES"".""CS_SOLD_DATE_SK""))]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""DATE_DIM""@""SEL$2"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$1"" ""from$_subquery$_001""@""SEL$1"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$1"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$2"")]]></hint><hint><![CDATA[ALL_ROWS]]></hint><hint><![CDATA[DB_VERSION('12.1.0.2')]]></hint><hint><![CDATA[OPTIMIZER_FEATURES_ENABLE('12.1.0.2')]]></hint><hint><![CDATA[IGNORE_OPTIM_EMBEDDED_HINTS]]></hint></outline_data></other_xml>",,,,,,ROWNUM<=10000,"from$_subquery$_001.""I_ITEM_ID""[CHARACTER,16], ""from$_subquery$_001"".""CA_COUNTRY""[VARCHAR2,20], ""from$_subquery$_001"".""CA_STATE""[CHARACTER,2], ""from$_subquery$_001"".""CA_COUNTY""[VARCHAR2,30], ""from$_subquery$_001"".""AGG1""[NUMBER,22], ""from$_subquery$_001"".""AGG2""[NUMBER,22], ""from$_subquery$_001"".""AGG3""[NUMBER,22], ""from$_subquery$_001"".""AGG4""[NUMBER,22], ""from$_subquery$_001"".""AGG5""[NUMBER,22], ""from$_subquery$_001"".""AGG6""[NUMBER,22], ""from$_subquery$_001"".""AGG7""[NUMBER,22]",,SEL$1
13131,02/27/2019 10:39:22,,VIEW,,,TPCDS100,,from$_subquery$_001@SEL$1,1,,,,2,1,2,1,246913,250779,35610618,,,,,,,,21192087039,246252,,,,"from$_subquery$_001.""I_ITEM_ID""[CHARACTER,16], ""from$_subquery$_001"".""CA_COUNTRY""[VARCHAR2,20], ""from$_subquery$_001"".""CA_STATE""[CHARACTER,2], ""from$_subquery$_001"".""CA_COUNTY""[VARCHAR2,30], ""from$_subquery$_001"".""AGG1""[NUMBER,22], ""from$_subquery$_001"".""AGG2""[NUMBER,22], ""from$_subquery$_001"".""AGG3""[NUMBER,22], ""from$_subquery$_001"".""AGG4""[NUMBER,22], ""from$_subquery$_001"".""AGG5""[NUMBER,22], ""from$_subquery$_001"".""AGG6""[NUMBER,22], ""from$_subquery$_001"".""AGG7""[NUMBER,22]",10,SEL$2
13131,02/27/2019 10:39:22,,SORT,ORDER BY STOPKEY,,,,,,,,,3,2,3,1,246913,250779,44137104,,,,,,,,21192087039,246252,46703000,,ROWNUM<=10000,"(#keys=4) ""CA_COUNTRY""[VARCHAR2,20], ""CA_STATE""[CHARACTER,2], ""CA_COUNTY""[VARCHAR2,30], ""I_ITEM_ID""[CHARACTER,16], SUM(CAST(""CS_COUPON_AMT"" AS decimal(12,2)))[22], SUM(CAST(""CS_QUANTITY"" AS decimal(12,2)))[22], SUM(CAST(""CS_LIST_PRICE"" AS decimal(12,2)))[22], COUNT(CAST(""CD1"".""CD_DEP_COUNT"" AS decimal(12,2)))[22], COUNT(CAST(""C_BIRTH_YEAR"" AS decimal(12,2)))[22], COUNT(CAST(""CS_NET_PROFIT"" AS decimal(12,2)))[22], COUNT(CAST(""CS_SALES_PRICE"" AS decimal(12,2)))[22], COUNT(CAST(""CS_COUPON_AMT"" AS decimal(12,2)))[22], COUNT(CAST(""CS_LIST_PRICE"" AS decimal(12,2)))[22], COUNT(CAST(""CS_QUANTITY"" AS decimal(12,2)))[22], SUM(CAST(""CD1"".""CD_DEP_COUNT"" AS decimal(12,2)))[22], SUM(CAST(""C_BIRTH_YEAR"" AS decimal(12,2)))[22], SUM(CAST(""CS_NET_PROFIT"" AS decimal(12,2)))[22], SUM(CAST(""CS_SALES_PRICE"" AS decimal(12,2)))[22]",10,SEL$2
13131,02/27/2019 10:39:22,,SORT,GROUP BY ROLLUP,,,,,,,,,4,3,4,1,246913,250779,44137104,,,,,,,,21192087039,246252,46703000,,,"(#keys=4) ""I_ITEM_ID""[CHARACTER,16], ""CA_COUNTRY""[VARCHAR2,20], ""CA_STATE""[CHARACTER,2], ""CA_COUNTY""[VARCHAR2,30], COUNT(CAST(""CD1"".""CD_DEP_COUNT"" AS decimal(12,2)))[22], COUNT(CAST(""C_BIRTH_YEAR"" AS decimal(12,2)))[22], COUNT(CAST(""CS_NET_PROFIT"" AS decimal(12,2)))[22], COUNT(CAST(""CS_SALES_PRICE"" AS decimal(12,2)))[22], COUNT(CAST(""CS_COUPON_AMT"" AS decimal(12,2)))[22], COUNT(CAST(""CS_LIST_PRICE"" AS decimal(12,2)))[22], COUNT(CAST(""CS_QUANTITY"" AS decimal(12,2)))[22], SUM(CAST(""CD1"".""CD_DEP_COUNT"" AS decimal(12,2)))[22], SUM(CAST(""C_BIRTH_YEAR"" AS decimal(12,2)))[22], SUM(CAST(""CS_NET_PROFIT"" AS decimal(12,2)))[22], SUM(CAST(""CS_SALES_PRICE"" AS decimal(12,2)))[22], SUM(CAST(""CS_COUPON_AMT"" AS decimal(12,2)))[22], SUM(CAST(""CS_LIST_PRICE"" AS decimal(12,2)))[22], SUM(CAST(""CS_QUANTITY"" AS decimal(12,2)))[22], SYSDEF[4]",10,
13131,02/27/2019 10:39:22,,HASH JOIN,,,,,,,,,,5,4,5,1,227572,250779,44137104,,,,,,,,20414103341,226936,6939000,"CS_ITEM_SK=""I_ITEM_SK""",,"(#keys=1) ""I_ITEM_SK""[NUMBER,22], ""CS_ITEM_SK""[NUMBER,22], ""I_ITEM_ID""[CHARACTER,16], ""CD2"".""CD_DEMO_SK""[NUMBER,22], ""C_CURRENT_CDEMO_SK""[NUMBER,22], ""CA_ADDRESS_SK""[NUMBER,22], ""C_CURRENT_ADDR_SK""[NUMBER,22], ""CA_COUNTRY""[VARCHAR2,20], ""CA_COUNTY""[VARCHAR2,30], ""CA_STATE""[CHARACTER,2], ""C_CUSTOMER_SK""[NUMBER,22], ""CS_BILL_CUSTOMER_SK""[NUMBER,22], ""C_BIRTH_YEAR""[NUMBER,22], ""CS_LIST_PRICE""[NUMBER,22], ""CS_SALES_PRICE""[NUMBER,22], ""C_BIRTH_MONTH""[NUMBER,22], ""CD1"".""CD_DEMO_SK""[NUMBER,22], ""CS_BILL_CDEMO_SK""[NUMBER,22], ""CD1"".""CD_DEP_COUNT""[NUMBER,22], ""CD1"".""CD_GENDER""[CHARACTER,1], ""CD1"".""CD_EDUCATION_STATUS""[CHARACTER,20], ""D_DATE_SK""[NUMBER,22], ""D_YEAR""[NUMBER,22], ""CATALOG_SALES"".ROWID[ROWID,10], ""CS_SOLD_DATE_SK""[NUMBER,22], ""CS_COUPON_AMT""[NUMBER,22], ""CS_NET_PROFIT""[NUMBER,22], ""CS_QUANTITY""[NUMBER,22]",9,
13131,02/27/2019 10:39:22,,TABLE ACCESS,FULL,,TPCDS100,ITEM,ITEM@SEL$2,8,TABLE,ANALYZED,,6,5,6,1,4263,204000,4488000,,,,,,,,228136458,4256,,,,"I_ITEM_SK[NUMBER,22], ""I_ITEM_ID""[CHARACTER,16]",1,SEL$2
13131,02/27/2019 10:39:22,,HASH JOIN,,,,,,,,,,7,5,6,2,221010,250779,38619966,,,,,,,,20080287648,220384,34579000,"C_CURRENT_CDEMO_SK=""CD2"".""CD_DEMO_SK""",,"(#keys=1) ""CD2"".""CD_DEMO_SK""[NUMBER,22], ""C_CURRENT_CDEMO_SK""[NUMBER,22], ""CA_ADDRESS_SK""[NUMBER,22], ""C_CURRENT_ADDR_SK""[NUMBER,22], ""CA_COUNTRY""[VARCHAR2,20], ""CA_COUNTY""[VARCHAR2,30], ""CA_STATE""[CHARACTER,2], ""C_CUSTOMER_SK""[NUMBER,22], ""CS_BILL_CUSTOMER_SK""[NUMBER,22], ""C_BIRTH_YEAR""[NUMBER,22], ""CS_LIST_PRICE""[NUMBER,22], ""CS_SALES_PRICE""[NUMBER,22], ""C_BIRTH_MONTH""[NUMBER,22], ""CD1"".""CD_DEMO_SK""[NUMBER,22], ""CS_BILL_CDEMO_SK""[NUMBER,22], ""CD1"".""CD_DEP_COUNT""[NUMBER,22], ""CD1"".""CD_GENDER""[CHARACTER,1], ""CD1"".""CD_EDUCATION_STATUS""[CHARACTER,20], ""D_DATE_SK""[NUMBER,22], ""D_YEAR""[NUMBER,22], ""CATALOG_SALES"".ROWID[ROWID,10], ""CS_SOLD_DATE_SK""[NUMBER,22], ""CS_COUPON_AMT""[NUMBER,22], ""CS_NET_PROFIT""[NUMBER,22], ""CS_ITEM_SK""[NUMBER,22], ""CS_QUANTITY""[NUMBER,22]",9,
13131,02/27/2019 10:39:22,,INDEX,FAST FULL SCAN,,TPCDS100,SYS_C0021183,CD2@SEL$2,,INDEX (UNIQUE),ANALYZED,,8,7,7,1,1016,1920800,11524800,,,,,,,,256966392,1008,,,,"CD2.""CD_DEMO_SK""[NUMBER,22]",1,SEL$2
13131,02/27/2019 10:39:22,,HASH JOIN,,,,,,,,,,9,7,7,2,216382,259867,38460316,,,,,,,,19444487363,215776,9307000,"C_CURRENT_ADDR_SK=""CA_ADDRESS_SK""",,"(#keys=1) ""CA_ADDRESS_SK""[NUMBER,22], ""C_CURRENT_ADDR_SK""[NUMBER,22], ""CA_COUNTRY""[VARCHAR2,20], ""CA_COUNTY""[VARCHAR2,30], ""CA_STATE""[CHARACTER,2], ""C_CUSTOMER_SK""[NUMBER,22], ""CS_BILL_CUSTOMER_SK""[NUMBER,22], ""C_BIRTH_YEAR""[NUMBER,22], ""C_CURRENT_CDEMO_SK""[NUMBER,22], ""CS_SALES_PRICE""[NUMBER,22], ""C_BIRTH_MONTH""[NUMBER,22], ""CD1"".""CD_DEMO_SK""[NUMBER,22], ""CS_BILL_CDEMO_SK""[NUMBER,22], ""CD1"".""CD_DEP_COUNT""[NUMBER,22], ""CD1"".""CD_GENDER""[CHARACTER,1], ""CD1"".""CD_EDUCATION_STATUS""[CHARACTER,20], ""D_DATE_SK""[NUMBER,22], ""D_YEAR""[NUMBER,22], ""CATALOG_SALES"".ROWID[ROWID,10], ""CS_SOLD_DATE_SK""[NUMBER,22], ""CS_COUPON_AMT""[NUMBER,22], ""CS_NET_PROFIT""[NUMBER,22], ""CS_ITEM_SK""[NUMBER,22], ""CS_QUANTITY""[NUMBER,22], ""CS_LIST_PRICE""[NUMBER,22]",9,
