PLAN_ID,TIMESTAMP,REMARKS,OPERATION,OPTIONS,OBJECT_NODE,OBJECT_OWNER,OBJECT_NAME,OBJECT_ALIAS,OBJECT_INSTANCE,OBJECT_TYPE,OPTIMIZER,SEARCH_COLUMNS,ID,PARENT_ID,DEPTH,POSITION,COST,CARDINALITY,BYTES,OTHER_TAG,PARTITION_START,PARTITION_STOP,PARTITION_ID,OTHER,OTHER_XML,DISTRIBUTION,CPU_COST,IO_COST,TEMP_SPACE,ACCESS_PREDICATES,FILTER_PREDICATES,PROJECTION,TIME,QBLOCK_NAME
13075,02/25/2019 10:33:41,,SELECT STATEMENT,,,,,,,,ALL_ROWS,,0,,0,538,538,8,576,,,,,,,,258912774,530,,,,,1,
13075,02/25/2019 10:33:41,,COUNT,STOPKEY,,,,,,,,,1,0,1,1,,,,,,,,,"<other_xml><info type=""db_version"">12.1.0.2</info><info type=""parse_schema""><![CDATA[""TPCDS100""]]></info><info type=""dynamic_sampling"" note=""y"">2</info><info type=""plan_hash_full"">2835180588</info><info type=""plan_hash"">142073579</info><info type=""plan_hash_2"">2835180588</info><spd><v>12898820196397133368</v><v>10441300652133135071</v><v>11082951516876926980</v><u>7197270933700648134</u><u>435488852620308441</u><cv>3</cv><cu>2</cu></spd><outline_data><hint><![CDATA[NLJ_BATCHING(@""SEL$2"" ""STORE_SALES""@""SEL$2"")]]></hint><hint><![CDATA[USE_NL(@""SEL$2"" ""STORE_SALES""@""SEL$2"")]]></hint><hint><![CDATA[LEADING(@""SEL$2"" ""DATE_DIM""@""SEL$2"" ""STORE_SALES""@""SEL$2"")]]></hint><hint><![CDATA[INDEX(@""SEL$2"" ""STORE_SALES""@""SEL$2"" (""STORE_SALES"".""SS_ITEM_SK"" ""STORE_SALES"".""SS_TICKET_NUMBER""))]]></hint><hint><![CDATA[INDEX_RS_ASC(@""SEL$2"" ""DATE_DIM""@""SEL$2"" (""DATE_DIM"".""D_DATE_SK""))]]></hint><hint><![CDATA[NLJ_BATCHING(@""SEL$1"" ""DATE_DIM""@""SEL$1"")]]></hint><hint><![CDATA[USE_NL(@""SEL$1"" ""DATE_DIM""@""SEL$1"")]]></hint><hint><![CDATA[LEADING(@""SEL$1"" ""WEB_SALES""@""SEL$1"" ""DATE_DIM""@""SEL$1"")]]></hint><hint><![CDATA[INDEX(@""SEL$1"" ""DATE_DIM""@""SEL$1"" (""DATE_DIM"".""D_DATE_SK""))]]></hint><hint><![CDATA[BITMAP_TREE(@""SEL$1"" ""WEB_SALES""@""SEL$1"" AND((""WEB_SALES"".""WS_ITEM_SK"" ""WEB_SALES"".""WS_ORDER_NUMBER"") (""WEB_SALES"".""WS_SOLD_DATE_SK"")))]]></hint><hint><![CDATA[USE_HASH(@""SEL$6"" ""STORE""@""SEL$6"")]]></hint><hint><![CDATA[LEADING(@""SEL$6"" ""WEB""@""SEL$6"" ""STORE""@""SEL$6"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$6"" ""STORE""@""SEL$6"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$6"" ""WEB""@""SEL$6"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$18C33262"" ""from$_subquery$_010""@""SEL$7"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$4"" ""Y""@""SEL$4"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$3"" ""from$_subquery$_005""@""SEL$3"")]]></hint><hint><![CDATA[OUTLINE(@""SEL$7"")]]></hint><hint><![CDATA[OUTLINE(@""SEL$5"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$3"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$4"")]]></hint><hint><![CDATA[MERGE(@""SEL$7"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$18C33262"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$6"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$2"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$1"")]]></hint><hint><![CDATA[ALL_ROWS]]></hint><hint><![CDATA[DB_VERSION('12.1.0.2')]]></hint><hint><![CDATA[OPTIMIZER_FEATURES_ENABLE('12.1.0.2')]]></hint><hint><![CDATA[IGNORE_OPTIM_EMBEDDED_HINTS]]></hint></outline_data></other_xml>",,,,,,ROWNUM<=100,"from$_subquery$_005.""ITEM_SK""[NUMBER,22], ""from$_subquery$_005"".""D_DATE""[VARCHAR2,10], ""from$_subquery$_005"".""WEB_SALES""[NUMBER,22], ""from$_subquery$_005"".""STORE_SALES""[NUMBER,22], ""from$_subquery$_005"".""WEB_CUMULATIVE""[NUMBER,22], ""from$_subquery$_005"".""STORE_CUMULATIVE""[NUMBER,22]",,SEL$3
13075,02/25/2019 10:33:41,,VIEW,,,TPCDS100,,from$_subquery$_005@SEL$3,5,,,,2,1,2,1,538,8,576,,,,,,,,258912774,530,,,,"from$_subquery$_005.""ITEM_SK""[NUMBER,22], ""from$_subquery$_005"".""D_DATE""[VARCHAR2,10], ""from$_subquery$_005"".""WEB_SALES""[NUMBER,22], ""from$_subquery$_005"".""STORE_SALES""[NUMBER,22], ""from$_subquery$_005"".""WEB_CUMULATIVE""[NUMBER,22], ""from$_subquery$_005"".""STORE_CUMULATIVE""[NUMBER,22]",1,SEL$4
13075,02/25/2019 10:33:41,,SORT,ORDER BY STOPKEY,,,,,,,,,3,2,3,1,538,8,576,,,,,,,,258912774,530,,,ROWNUM<=100,"(#keys=2) ""Y"".""ITEM_SK""[NUMBER,22], ""Y"".""D_DATE""[VARCHAR2,10], ""Y"".""STORE_CUMULATIVE""[NUMBER,22], ""Y"".""WEB_CUMULATIVE""[NUMBER,22], ""Y"".""WEB_SALES""[NUMBER,22], ""Y"".""STORE_SALES""[NUMBER,22]",1,SEL$4
13075,02/25/2019 10:33:41,,COUNT,STOPKEY,,,,,,,,,4,3,4,1,,,,,,,,,,,,,,,ROWNUM<=100,"Y.""ITEM_SK""[NUMBER,22], ""Y"".""D_DATE""[VARCHAR2,10], ""Y"".""WEB_SALES""[NUMBER,22], ""Y"".""STORE_SALES""[NUMBER,22], ""WEB_CUMULATIVE""[NUMBER,22], ""STORE_CUMULATIVE""[NUMBER,22]",,
13075,02/25/2019 10:33:41,,VIEW,,,TPCDS100,,Y@SEL$4,6,,,,5,4,5,1,537,8,576,,,,,,,,226831938,530,,,"WEB_CUMULATIVE>""STORE_CUMULATIVE""","Y.""ITEM_SK""[NUMBER,22], ""Y"".""D_DATE""[VARCHAR2,10], ""Y"".""WEB_SALES""[NUMBER,22], ""Y"".""STORE_SALES""[NUMBER,22], ""WEB_CUMULATIVE""[NUMBER,22], ""STORE_CUMULATIVE""[NUMBER,22]",1,SEL$18C33262
13075,02/25/2019 10:33:41,,WINDOW,SORT,,,,,,,,,6,5,6,1,537,8,528,,,,,,,,226831938,530,,,,"(#keys=2) CASE  WHEN ""WEB"".""ITEM_SK"" IS NOT NULL THEN ""WEB"".""ITEM_SK"" ELSE ""STORE"".""ITEM_SK"" END [22], CASE  WHEN ""WEB"".""D_DATE"" IS NOT NULL THEN ""WEB"".""D_DATE"" ELSE ""STORE"".""D_DATE"" END [10], ""WEB"".""ITEM_SK""[NUMBER,22], ""WEB"".""D_DATE""[VARCHAR2,10], ""WEB"".""CUME_SALES""[NUMBER,22], ""STORE"".""ITEM_SK""[NUMBER,22], ""STORE"".""D_DATE""[VARCHAR2,10], ""STORE"".""CUME_SALES""[NUMBER,22], MAX(""STORE"".""CUME_SALES"") OVER ( PARTITION BY CASE  WHEN ""WEB"".""ITEM_SK"" IS NOT NULL THEN ""WEB"".""ITEM_SK"" ELSE ""STORE"".""ITEM_SK"" END  ORDER BY CASE  WHEN ""WEB"".""D_DATE"" IS NOT NULL THEN ""WEB"".""D_DATE"" ELSE ""STORE"".""D_DATE"" END  ROWS  BETWEEN  UNBOUNDED  PRECEDING  AND  CURRENT ROW )[22], MAX(""WEB"".""CUME_SALES"") OVER ( PARTITION BY CASE  WHEN ""WEB"".""ITEM_SK"" IS NOT NULL THEN ""WEB"".""ITEM_SK"" ELSE ""STORE"".""ITEM_SK"" END  ORDER BY CASE  WHEN ""WEB"".""D_DATE"" IS NOT NULL THEN ""WEB"".""D_DATE"" ELSE ""STORE"".""D_DATE"" END  ROWS  BETWEEN  UNBOUNDED  PRECEDING  AND  CURRENT ROW )[22]",1,SEL$18C33262
13075,02/25/2019 10:33:41,,VIEW,,,SYS,VW_FOJ_0,from$_subquery$_010@SEL$7,10,VIEW,,,7,6,7,1,536,8,528,,,,,,,,194751102,530,,,,"WEB.""ITEM_SK""[NUMBER,22], ""WEB"".""D_DATE""[VARCHAR2,10], ""WEB"".""CUME_SALES""[NUMBER,22], ""STORE"".""ITEM_SK""[NUMBER,22], ""STORE"".""D_DATE""[VARCHAR2,10], ""STORE"".""CUME_SALES""[NUMBER,22]",1,SEL$6
13075,02/25/2019 10:33:41,,HASH JOIN,FULL OUTER,,,,,,,,,8,7,8,1,536,8,528,,,,,,,,194751102,530,,"WEB.""ITEM_SK""=""STORE"".""ITEM_SK"" AND ""WEB"".""D_DATE""=""STORE"".""D_DATE""",,"(#keys=2) ""WEB"".""ITEM_SK""[NUMBER,22], ""STORE"".""ITEM_SK""[NUMBER,22], ""WEB"".""D_DATE""[VARCHAR2,10], ""STORE"".""D_DATE""[VARCHAR2,10], ""WEB"".""CUME_SALES""[NUMBER,22], ""STORE"".""CUME_SALES""[NUMBER,22]",1,SEL$6
13075,02/25/2019 10:33:41,,VIEW,,,TPCDS100,,WEB@SEL$6,8,,,,9,8,9,1,108,1,33,,,,,,,,152696811,103,,,,"WEB.""ITEM_SK""[NUMBER,22], ""WEB"".""D_DATE""[VARCHAR2,10], ""WEB"".""CUME_SALES""[NUMBER,22]",1,SEL$1
